"","studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"1660","AA-AA-000-0000","kri0010","44",35,731,0.0478796169630643,0.690839938840173,0,"2018-12-01"
"1661","AA-AA-000-0000","kri0010","81",27,569,0.0474516695957821,0.562547878938839,0,"2018-12-01"
"1662","AA-AA-000-0000","kri0010","114",67,1421,0.0471498944405348,0.83667278453306,0,"2018-12-01"
"1663","AA-AA-000-0000","kri0010","190",64,1358,0.0471281296023564,0.81422641908892,0,"2018-12-01"
"1664","AA-AA-000-0000","kri0010","64",34,722,0.0470914127423823,0.58915776730453,0,"2018-12-01"
"1665","AA-AA-000-0000","kri0010","76",107,2283,0.046868155935173,0.998583283515008,0,"2018-12-01"
"1666","AA-AA-000-0000","kri0010","29",59,1259,0.0468625893566322,0.740647922579108,0,"2018-12-01"
"1667","AA-AA-000-0000","kri0010","181",26,555,0.0468468468468468,0.490045344124933,0,"2018-12-01"
"1668","AA-AA-000-0000","kri0010","34",70,1498,0.0467289719626168,0.784107696945852,0,"2018-12-01"
"1669","AA-AA-000-0000","kri0010","87",9,194,0.0463917525773196,0.260572234029162,0,"2018-12-01"
"1670","AA-AA-000-0000","kri0010","57",17,370,0.0459459459459459,0.320412365091681,0,"2018-12-01"
"1671","AA-AA-000-0000","kri0010","70",25,546,0.0457875457875458,0.372204025713791,0,"2018-12-01"
"1672","AA-AA-000-0000","kri0010","150",19,415,0.0457831325301205,0.324082055398915,0,"2018-12-01"
"1673","AA-AA-000-0000","kri0010","187",43,943,0.0455991516436903,0.462538206679888,0,"2018-12-01"
"1674","AA-AA-000-0000","kri0010","151",29,636,0.0455974842767296,0.379663753811188,0,"2018-12-01"
"1675","AA-AA-000-0000","kri0010","175",8,176,0.0454545454545455,0.191000174198477,0,"2018-12-01"
"1676","AA-AA-000-0000","kri0010","52",17,375,0.0453333333333333,0.268003623225085,0,"2018-12-01"
"1677","AA-AA-000-0000","kri0010","5",360,7982,0.045101478326234,1.1411835406734,0,"2018-12-01"
"1678","AA-AA-000-0000","kri0010","107",25,555,0.045045045045045,0.294801457628038,0,"2018-12-01"
"1679","AA-AA-000-0000","kri0010","69",106,2355,0.0450106157112527,0.599580401656255,0,"2018-12-01"
"1680","AA-AA-000-0000","kri0010","111",19,424,0.044811320754717,0.235534719118075,0,"2018-12-01"
"1681","AA-AA-000-0000","kri0010","157",60,1340,0.0447761194029851,0.412793663893138,0,"2018-12-01"
"1682","AA-AA-000-0000","kri0010","91",141,3158,0.0446485117162761,0.60072008015028,0,"2018-12-01"
"1683","AA-AA-000-0000","kri0010","63",93,2084,0.0446257197696737,0.483208722194385,0,"2018-12-01"
"1684","AA-AA-000-0000","kri0010","109",35,785,0.0445859872611465,0.291445164040958,0,"2018-12-01"
"1685","AA-AA-000-0000","kri0010","135",43,970,0.0443298969072165,0.287286084950102,0,"2018-12-01"
"1686","AA-AA-000-0000","kri0010","164",59,1331,0.0443275732531931,0.336135396359045,0,"2018-12-01"
"1687","AA-AA-000-0000","kri0010","18",16,361,0.0443213296398892,0.17451108451434,0,"2018-12-01"
"1688","AA-AA-000-0000","kri0010","48",7,158,0.0443037974683544,0.114437419002348,0,"2018-12-01"
"1689","AA-AA-000-0000","kri0010","173",228,5175,0.0440579710144928,0.573589036701639,0,"2018-12-01"
"1690","AA-AA-000-0000","kri0010","141",101,2301,0.0438939591481964,0.346288399738272,0,"2018-12-01"
"1691","AA-AA-000-0000","kri0010","167",120,2748,0.0436681222707424,0.323978455975613,0,"2018-12-01"
"1692","AA-AA-000-0000","kri0010","56",198,4544,0.0435739436619718,0.387406509170094,0,"2018-12-01"
"1693","AA-AA-000-0000","kri0010","145",1,23,0.0434782608695652,NA,NA,"2018-12-01"
"1694","AA-AA-000-0000","kri0010","115",20,465,0.043010752688172,0.06806870163333,0,"2018-12-01"
"1695","AA-AA-000-0000","kri0010","143",223,5189,0.0429755251493544,0.215713455641675,0,"2018-12-01"
"1696","AA-AA-000-0000","kri0010","186",45,1051,0.0428163653663178,0.0733482352737299,0,"2018-12-01"
"1697","AA-AA-000-0000","kri0010","62",253,5930,0.0426644182124789,0.120407060364252,0,"2018-12-01"
"1698","AA-AA-000-0000","kri0010","162",15,352,0.0426136363636364,0.0249533482142532,0,"2018-12-01"
"1699","AA-AA-000-0000","kri0010","101",24,564,0.0425531914893617,0.0249834544332413,0,"2018-12-01"
"1700","AA-AA-000-0000","kri0010","7",81,1908,0.0424528301886792,0.025787630939218,0,"2018-12-01"
"1701","AA-AA-000-0000","kri0010","176",40,943,0.0424178154825027,0.0131834492989288,0,"2018-12-01"
"1702","AA-AA-000-0000","kri0010","83",52,1232,0.0422077922077922,-0.0188387775166815,0,"2018-12-01"
"1703","AA-AA-000-0000","kri0010","128",34,808,0.0420792079207921,-0.0320683621511648,0,"2018-12-01"
"1704","AA-AA-000-0000","kri0010","86",174,4142,0.0420086914534042,-0.0934812734834876,0,"2018-12-01"
"1705","AA-AA-000-0000","kri0010","131",52,1241,0.0419016921837228,-0.0685064935725774,0,"2018-12-01"
"1706","AA-AA-000-0000","kri0010","10",141,3376,0.0417654028436019,-0.149415786687242,0,"2018-12-01"
"1707","AA-AA-000-0000","kri0010","8",198,4741,0.0417633410672854,-0.177716970039858,0,"2018-12-01"
"1708","AA-AA-000-0000","kri0010","54",142,3406,0.0416911332941867,-0.170015065018478,0,"2018-12-01"
"1709","AA-AA-000-0000","kri0010","139",467,11207,0.0416703845810654,-0.318499953420179,0,"2018-12-01"
"1710","AA-AA-000-0000","kri0010","26",46,1106,0.0415913200723327,-0.112150160970716,0,"2018-12-01"
"1711","AA-AA-000-0000","kri0010","30",62,1493,0.0415271265907569,-0.141711274190768,0,"2018-12-01"
"1712","AA-AA-000-0000","kri0010","32",23,555,0.0414414414414414,-0.0956863153657522,0,"2018-12-01"
"1713","AA-AA-000-0000","kri0010","89",43,1038,0.0414258188824663,-0.133173650545597,0,"2018-12-01"
"1714","AA-AA-000-0000","kri0010","123",8,194,0.0412371134020619,-0.0696627435746404,0,"2018-12-01"
"1715","AA-AA-000-0000","kri0010","77",127,3100,0.0409677419354839,-0.347456644047026,0,"2018-12-01"
"1716","AA-AA-000-0000","kri0010","103",31,758,0.0408970976253298,-0.180758490172084,0,"2018-12-01"
"1717","AA-AA-000-0000","kri0010","140",511,12504,0.0408669225847729,-0.749676555848348,0,"2018-12-01"
"1718","AA-AA-000-0000","kri0010","156",66,1620,0.0407407407407407,-0.293200683557522,0,"2018-12-01"
"1719","AA-AA-000-0000","kri0010","4",70,1728,0.0405092592592593,-0.347076429940618,0,"2018-12-01"
"1720","AA-AA-000-0000","kri0010","58",156,3853,0.0404879314819621,-0.524355369258494,0,"2018-12-01"
"1721","AA-AA-000-0000","kri0010","117",6,149,0.0402684563758389,-0.115437006750597,0,"2018-12-01"
"1722","AA-AA-000-0000","kri0010","153",32,803,0.0398505603985056,-0.322453574654735,0,"2018-12-01"
"1723","AA-AA-000-0000","kri0010","23",40,1006,0.0397614314115308,-0.373920843267353,0,"2018-12-01"
"1724","AA-AA-000-0000","kri0010","130",22,555,0.0396396396396396,-0.290930201862648,0,"2018-12-01"
"1725","AA-AA-000-0000","kri0010","119",15,379,0.0395778364116095,-0.2459493979207,0,"2018-12-01"
"1726","AA-AA-000-0000","kri0010","75",70,1769,0.0395703787450537,-0.532804238070309,0,"2018-12-01"
"1727","AA-AA-000-0000","kri0010","152",46,1164,0.0395189003436426,-0.440273905956466,0,"2018-12-01"
"1728","AA-AA-000-0000","kri0010","172",207,5243,0.0394812130459661,-0.946959532234326,0,"2018-12-01"
"1729","AA-AA-000-0000","kri0010","116",18,456,0.0394736842105263,-0.280009253646047,0,"2018-12-01"
"1730","AA-AA-000-0000","kri0010","106",24,609,0.0394088669950739,-0.330949996481972,0,"2018-12-01"
"1731","AA-AA-000-0000","kri0010","118",134,3406,0.0393423370522607,-0.800524516038975,0,"2018-12-01"
"1732","AA-AA-000-0000","kri0010","112",17,433,0.0392609699769053,-0.293215627660733,0,"2018-12-01"
"1733","AA-AA-000-0000","kri0010","113",57,1453,0.0392291810048176,-0.54269931610914,0,"2018-12-01"
"1734","AA-AA-000-0000","kri0010","80",38,970,0.0391752577319588,-0.451141773520122,0,"2018-12-01"
"1735","AA-AA-000-0000","kri0010","49",30,767,0.0391134289439374,-0.409042803272196,0,"2018-12-01"
"1736","AA-AA-000-0000","kri0010","144",26,668,0.0389221556886228,-0.404471389402515,0,"2018-12-01"
"1737","AA-AA-000-0000","kri0010","22",36,925,0.0389189189189189,-0.476412785021103,0,"2018-12-01"
"1738","AA-AA-000-0000","kri0010","189",233,5990,0.03889816360601,-1.21973291367459,0,"2018-12-01"
"1739","AA-AA-000-0000","kri0010","94",252,6498,0.038781163434903,-1.31378312128563,0,"2018-12-01"
"1740","AA-AA-000-0000","kri0010","98",14,361,0.038781163434903,-0.309661651356499,0,"2018-12-01"
"1741","AA-AA-000-0000","kri0010","15",33,853,0.0386869871043376,-0.488652968051478,0,"2018-12-01"
"1742","AA-AA-000-0000","kri0010","184",34,880,0.0386363636363636,-0.503233823785731,0,"2018-12-01"
"1743","AA-AA-000-0000","kri0010","166",150,3898,0.0384812724474089,-1.10366845981458,0,"2018-12-01"
"1744","AA-AA-000-0000","kri0010","92",98,2550,0.0384313725490196,-0.904253829354406,0,"2018-12-01"
"1745","AA-AA-000-0000","kri0010","85",92,2396,0.0383973288814691,-0.884188570434912,0,"2018-12-01"
"1746","AA-AA-000-0000","kri0010","19",24,627,0.0382775119617225,-0.466108929474663,0,"2018-12-01"
"1747","AA-AA-000-0000","kri0010","155",72,1895,0.0379947229551451,-0.866945938892662,0,"2018-12-01"
"1748","AA-AA-000-0000","kri0010","174",39,1029,0.0379008746355685,-0.652691484251479,0,"2018-12-01"
"1749","AA-AA-000-0000","kri0010","6",7,185,0.0378378378378378,-0.280692740787402,0,"2018-12-01"
"1750","AA-AA-000-0000","kri0010","163",24,636,0.0377358490566038,-0.532274391555481,0,"2018-12-01"
"1751","AA-AA-000-0000","kri0010","183",16,424,0.0377358490566038,-0.434600220820436,0,"2018-12-01"
"1752","AA-AA-000-0000","kri0010","149",60,1597,0.0375704445835942,-0.873853756531861,0,"2018-12-01"
"1753","AA-AA-000-0000","kri0010","171",11,293,0.037542662116041,-0.376487645273033,0,"2018-12-01"
"1754","AA-AA-000-0000","kri0010","67",73,1945,0.0375321336760925,-0.972146876541883,0,"2018-12-01"
"1755","AA-AA-000-0000","kri0010","96",25,677,0.0369276218611521,-0.645890994379835,0,"2018-12-01"
"1756","AA-AA-000-0000","kri0010","105",21,573,0.0366492146596859,-0.624866693846301,0,"2018-12-01"
"1757","AA-AA-000-0000","kri0010","61",111,3054,0.0363457760314342,-1.51972659355356,0,"2018-12-01"
"1758","AA-AA-000-0000","kri0010","11",63,1737,0.0362694300518135,-1.16075760143309,0,"2018-12-01"
"1759","AA-AA-000-0000","kri0010","51",74,2044,0.0362035225048924,-1.27286899241354,0,"2018-12-01"
"1760","AA-AA-000-0000","kri0010","134",40,1110,0.036036036036036,-0.963670541686782,0,"2018-12-01"
"1761","AA-AA-000-0000","kri0010","121",38,1056,0.0359848484848485,-0.947588701240778,0,"2018-12-01"
"1762","AA-AA-000-0000","kri0010","13",45,1255,0.0358565737051793,-1.05392445501198,0,"2018-12-01"
"1763","AA-AA-000-0000","kri0010","177",36,1006,0.0357852882703777,-0.95399689564731,0,"2018-12-01"
"1764","AA-AA-000-0000","kri0010","168",15,420,0.0357142857142857,-0.623107200636214,0,"2018-12-01"
"1765","AA-AA-000-0000","kri0010","154",5,140,0.0357142857142857,-0.359751110021312,0,"2018-12-01"
"1766","AA-AA-000-0000","kri0010","120",22,618,0.0355987055016181,-0.76906038454737,0,"2018-12-01"
"1767","AA-AA-000-0000","kri0010","188",18,510,0.0352941176470588,-0.730275448635704,0,"2018-12-01"
"1768","AA-AA-000-0000","kri0010","179",33,938,0.035181236673774,-1.00628446090104,0,"2018-12-01"
"1769","AA-AA-000-0000","kri0010","46",7,199,0.0351758793969849,-0.463843499619136,0,"2018-12-01"
"1770","AA-AA-000-0000","kri0010","68",25,713,0.0350631136044881,-0.891840148873687,0,"2018-12-01"
"1771","AA-AA-000-0000","kri0010","40",15,429,0.034965034965035,-0.701128492171025,0,"2018-12-01"
"1772","AA-AA-000-0000","kri0010","142",25,722,0.0346260387811634,-0.951470444295078,0,"2018-12-01"
"1773","AA-AA-000-0000","kri0010","9",14,406,0.0344827586206897,-0.726772239554652,0,"2018-12-01"
"1774","AA-AA-000-0000","kri0010","31",7,203,0.0344827586206897,-0.513905578967228,0,"2018-12-01"
"1775","AA-AA-000-0000","kri0010","122",59,1737,0.0339666090961428,-1.60221013915945,0,"2018-12-01"
"1776","AA-AA-000-0000","kri0010","59",52,1543,0.033700583279326,-1.55815414188276,0,"2018-12-01"
"1777","AA-AA-000-0000","kri0010","136",13,397,0.0327455919395466,-0.877878196581524,0,"2018-12-01"
"1778","AA-AA-000-0000","kri0010","126",6,185,0.0324324324324324,-0.618865072067236,0,"2018-12-01"
"1779","AA-AA-000-0000","kri0010","35",28,871,0.0321469575200918,-1.38157689163975,0,"2018-12-01"
"1780","AA-AA-000-0000","kri0010","53",18,573,0.031413612565445,-1.20132497090866,0,"2018-12-01"
"1781","AA-AA-000-0000","kri0010","66",6,194,0.0309278350515464,-0.730132698782246,0,"2018-12-01"
"1782","AA-AA-000-0000","kri0010","99",4,131,0.0305343511450382,-0.620694811802321,0,"2018-12-01"
"1783","AA-AA-000-0000","kri0010","72",6,203,0.0295566502463054,-0.836737088377284,0,"2018-12-01"
"1784","AA-AA-000-0000","kri0010","82",10,352,0.0284090909090909,-1.20085509455003,0,"2018-12-01"
"1785","AA-AA-000-0000","kri0010","20",5,176,0.0284090909090909,-0.849132780578738,0,"2018-12-01"
"1786","AA-AA-000-0000","kri0010","14",5,185,0.027027027027027,-0.957037403347069,0,"2018-12-01"
"1787","AA-AA-000-0000","kri0010","38",5,185,0.027027027027027,-0.957037403347069,0,"2018-12-01"
"1788","AA-AA-000-0000","kri0010","45",5,185,0.027027027027027,-0.957037403347069,0,"2018-12-01"
"1789","AA-AA-000-0000","kri0010","159",4,149,0.0268456375838926,-0.869071551264404,0,"2018-12-01"
"1790","AA-AA-000-0000","kri0010","182",7,271,0.025830258302583,-1.24893660510941,0,"2018-12-01"
"1791","AA-AA-000-0000","kri0010","55",5,194,0.0257731958762887,-1.06036767638605,0,"2018-12-01"
"1792","AA-AA-000-0000","kri0010","16",9,384,0.0234375,-1.70236254678129,0,"2018-12-01"
"1793","AA-AA-000-0000","kri0010","42",4,185,0.0216216216216216,-1.2952097346269,0,"2018-12-01"
"1794","AA-AA-000-0000","kri0010","185",8,388,0.0206185567010309,-1.96660913314447,0,"2018-12-01"
"1795","AA-AA-000-0000","kri0010","65",4,194,0.0206185567010309,-1.39060265398985,0,"2018-12-01"
"1796","AA-AA-000-0000","kri0010","78",2,140,0.0142857142857143,-1.52597295609395,0,"2018-12-01"
"1797","AA-AA-000-0000","kri0011","3",937,2931,0.319686113954282,2.05665979614198,1,"2018-12-01"
"1798","AA-AA-000-0000","kri0011","68",1910,6093,0.313474478910225,2.01078725807771,1,"2018-12-01"
"1799","AA-AA-000-0000","kri0011","83",3276,10528,0.311170212765957,2.17771289440956,1,"2018-12-01"
"1800","AA-AA-000-0000","kri0011","143",13544,44345,0.305423384823543,2.08700419695489,1,"2018-12-01"
"1801","AA-AA-000-0000","kri0011","51",5074,17468,0.290474009617586,-2.57978780190818,-1,"2018-12-01"
"1802","AA-AA-000-0000","kri0011","141",5711,19665,0.290414441901856,-2.75366246319875,-1,"2018-12-01"
"1803","AA-AA-000-0000","kri0011","153",1952,6863,0.284423721404634,-2.6037639944869,-1,"2018-12-01"
"1804","AA-AA-000-0000","kri0011","78",319,1196,0.266722408026756,-2.29208730546332,-1,"2018-12-01"
"1805","AA-AA-000-0000","kri0011","48",440,1350,0.325925925925926,1.84713375446419,0,"2018-12-01"
"1806","AA-AA-000-0000","kri0011","38",506,1581,0.320050600885516,1.53902986902242,0,"2018-12-01"
"1807","AA-AA-000-0000","kri0011","87",529,1658,0.319059107358263,1.49658426940898,0,"2018-12-01"
"1808","AA-AA-000-0000","kri0011","158",504,1581,0.318785578747628,1.44000849856357,0,"2018-12-01"
"1809","AA-AA-000-0000","kri0011","72",549,1735,0.3164265129683,1.31506858236399,0,"2018-12-01"
"1810","AA-AA-000-0000","kri0011","12",548,1735,0.315850144092219,1.26780625190858,0,"2018-12-01"
"1811","AA-AA-000-0000","kri0011","180",499,1581,0.31562302340291,1.19245507241645,0,"2018-12-01"
"1812","AA-AA-000-0000","kri0011","40",1153,3665,0.314597544338336,1.69335417496481,0,"2018-12-01"
"1813","AA-AA-000-0000","kri0011","53",1533,4897,0.313048805391056,1.74402562693963,0,"2018-12-01"
"1814","AA-AA-000-0000","kri0011","112",1158,3701,0.312888408538233,1.49695840694237,0,"2018-12-01"
"1815","AA-AA-000-0000","kri0011","145",61,195,0.312820512820513,0.341744861554665,0,"2018-12-01"
"1816","AA-AA-000-0000","kri0011","45",494,1581,0.312460468058191,0.944901646269339,0,"2018-12-01"
"1817","AA-AA-000-0000","kri0011","168",1121,3588,0.312430323299889,1.41991061066829,0,"2018-12-01"
"1818","AA-AA-000-0000","kri0011","116",1211,3896,0.310831622176591,1.28315449914425,0,"2018-12-01"
"1819","AA-AA-000-0000","kri0011","183",1125,3624,0.310430463576159,1.1900105878347,0,"2018-12-01"
"1820","AA-AA-000-0000","kri0011","138",3206,10333,0.31026807316365,1.97691977373323,0,"2018-12-01"
"1821","AA-AA-000-0000","kri0011","99",347,1119,0.310098302055407,0.639385219564206,0,"2018-12-01"
"1822","AA-AA-000-0000","kri0011","81",1506,4861,0.309812795721045,1.29344524767201,0,"2018-12-01"
"1823","AA-AA-000-0000","kri0011","135",2567,8290,0.309650180940893,1.65998022222009,0,"2018-12-01"
"1824","AA-AA-000-0000","kri0011","128",2137,6904,0.309530706836616,1.49532945183454,0,"2018-12-01"
"1825","AA-AA-000-0000","kri0011","148",1002,3239,0.309354739117011,1.00450167781867,0,"2018-12-01"
"1826","AA-AA-000-0000","kri0011","64",1907,6170,0.309076175040519,1.34332180352228,0,"2018-12-01"
"1827","AA-AA-000-0000","kri0011","16",1012,3280,0.308536585365854,0.918595589625828,0,"2018-12-01"
"1828","AA-AA-000-0000","kri0011","89",2736,8870,0.308455467869222,1.49555940696895,0,"2018-12-01"
"1829","AA-AA-000-0000","kri0011","32",1458,4743,0.307400379506641,0.950577480814685,0,"2018-12-01"
"1830","AA-AA-000-0000","kri0011","23",2642,8598,0.307280762968132,1.25801670680526,0,"2018-12-01"
"1831","AA-AA-000-0000","kri0011","159",391,1273,0.307148468185389,0.474770732964215,0,"2018-12-01"
"1832","AA-AA-000-0000","kri0011","35",2284,7443,0.306865511218595,1.09994762400054,0,"2018-12-01"
"1833","AA-AA-000-0000","kri0011","126",485,1581,0.306767868437698,0.499305479204533,0,"2018-12-01"
"1834","AA-AA-000-0000","kri0011","144",1751,5708,0.306762438682551,0.947921860975753,0,"2018-12-01"
"1835","AA-AA-000-0000","kri0011","7",5001,16308,0.306659308314937,1.57632534544237,0,"2018-12-01"
"1836","AA-AA-000-0000","kri0011","133",2447,7982,0.306564770734152,1.08618427643219,0,"2018-12-01"
"1837","AA-AA-000-0000","kri0011","14",484,1581,0.306135357368754,0.449794793975112,0,"2018-12-01"
"1838","AA-AA-000-0000","kri0011","100",944,3085,0.305996758508914,0.613158174373735,0,"2018-12-01"
"1839","AA-AA-000-0000","kri0011","120",1616,5282,0.305944717909883,0.794867853998874,0,"2018-12-01"
"1840","AA-AA-000-0000","kri0011","186",2744,8983,0.305465879995547,0.947244881372429,0,"2018-12-01"
"1841","AA-AA-000-0000","kri0011","102",1425,4666,0.305400771538791,0.673935245278714,0,"2018-12-01"
"1842","AA-AA-000-0000","kri0011","52",978,3203,0.305338744926631,0.551462132427715,0,"2018-12-01"
"1843","AA-AA-000-0000","kri0011","44",1907,6247,0.305266527933408,0.758909117816519,0,"2018-12-01"
"1844","AA-AA-000-0000","kri0011","124",1695,5554,0.305185451926539,0.703683076820741,0,"2018-12-01"
"1845","AA-AA-000-0000","kri0011","98",941,3085,0.305024311183144,0.506827506306595,0,"2018-12-01"
"1846","AA-AA-000-0000","kri0011","71",4915,16118,0.304938577987343,1.13705160765291,0,"2018-12-01"
"1847","AA-AA-000-0000","kri0011","106",1587,5205,0.304899135446686,0.640550447434241,0,"2018-12-01"
"1848","AA-AA-000-0000","kri0011","127",2316,7597,0.304857180465973,0.766663960386219,0,"2018-12-01"
"1849","AA-AA-000-0000","kri0011","60",1481,4861,0.304669821024481,0.587547054739118,0,"2018-12-01"
"1850","AA-AA-000-0000","kri0011","115",1210,3973,0.30455575132142,0.517022335580004,0,"2018-12-01"
"1851","AA-AA-000-0000","kri0011","155",4930,16195,0.304414942883606,1.008579395149,0,"2018-12-01"
"1852","AA-AA-000-0000","kri0011","19",1631,5359,0.304347826086957,0.57050583399397,0,"2018-12-01"
"1853","AA-AA-000-0000","kri0011","161",1702,5595,0.30420017873101,0.561190929100309,0,"2018-12-01"
"1854","AA-AA-000-0000","kri0011","25",1513,4974,0.304181745074387,0.526571995519037,0,"2018-12-01"
"1855","AA-AA-000-0000","kri0011","119",985,3239,0.304106205619018,0.416459713891323,0,"2018-12-01"
"1856","AA-AA-000-0000","kri0011","54",8851,29110,0.304053589831673,1.23082756040255,0,"2018-12-01"
"1857","AA-AA-000-0000","kri0011","30",3878,12761,0.303894679100384,0.77958703964593,0,"2018-12-01"
"1858","AA-AA-000-0000","kri0011","118",8844,29110,0.303813122638269,1.15005909911002,0,"2018-12-01"
"1859","AA-AA-000-0000","kri0011","171",761,2505,0.303792415169661,0.335326941705262,0,"2018-12-01"
"1860","AA-AA-000-0000","kri0011","152",3022,9948,0.30377965420185,0.665734377642418,0,"2018-12-01"
"1861","AA-AA-000-0000","kri0011","123",503,1658,0.303377563329312,0.239553359790452,0,"2018-12-01"
"1862","AA-AA-000-0000","kri0011","13",3253,10723,0.303366595169262,0.606975666060943,0,"2018-12-01"
"1863","AA-AA-000-0000","kri0011","22",2398,7905,0.303352308665402,0.518651000997288,0,"2018-12-01"
"1864","AA-AA-000-0000","kri0011","10",8743,28848,0.30307127010538,0.896821321334035,0,"2018-12-01"
"1865","AA-AA-000-0000","kri0011","142",1869,6170,0.30291734197731,0.390951408636243,0,"2018-12-01"
"1866","AA-AA-000-0000","kri0011","157",3468,11452,0.302829200139714,0.514055206750881,0,"2018-12-01"
"1867","AA-AA-000-0000","kri0011","18",934,3085,0.302755267423015,0.258722614149926,0,"2018-12-01"
"1868","AA-AA-000-0000","kri0011","166",10083,33314,0.30266554601669,0.817959767974711,0,"2018-12-01"
"1869","AA-AA-000-0000","kri0011","140",32326,106856,0.302519278281051,1.37080712431978,0,"2018-12-01"
"1870","AA-AA-000-0000","kri0011","160",3393,11221,0.302379467070671,0.415058801050356,0,"2018-12-01"
"1871","AA-AA-000-0000","kri0011","56",11736,38832,0.302224969097651,0.712191695723166,0,"2018-12-01"
"1872","AA-AA-000-0000","kri0011","63",5382,17812,0.302155849988772,0.46418550684512,0,"2018-12-01"
"1873","AA-AA-000-0000","kri0011","67",5020,16621,0.302027555502076,0.415836867875249,0,"2018-12-01"
"1874","AA-AA-000-0000","kri0011","15",2201,7289,0.301961860337495,0.264335854844319,0,"2018-12-01"
"1875","AA-AA-000-0000","kri0011","167",7091,23484,0.301950264009538,0.47097090515776,0,"2018-12-01"
"1876","AA-AA-000-0000","kri0011","103",1954,6478,0.301636307502316,0.197613836446866,0,"2018-12-01"
"1877","AA-AA-000-0000","kri0011","162",907,3008,0.301529255319149,0.123100684232587,0,"2018-12-01"
"1878","AA-AA-000-0000","kri0011","82",907,3008,0.301529255319149,0.123100684232587,0,"2018-12-01"
"1879","AA-AA-000-0000","kri0011","28",1895,6288,0.301367684478371,0.152760443670984,0,"2018-12-01"
"1880","AA-AA-000-0000","kri0011","49",1975,6555,0.301296720061022,0.144659209481964,0,"2018-12-01"
"1881","AA-AA-000-0000","kri0011","173",13319,44227,0.301150880683745,0.315375233372811,0,"2018-12-01"
"1882","AA-AA-000-0000","kri0011","5",20539,68214,0.301096549095494,0.363734921252824,0,"2018-12-01"
"1883","AA-AA-000-0000","kri0011","33",476,1581,0.301075268817204,0.0537093121397281,0,"2018-12-01"
"1884","AA-AA-000-0000","kri0011","86",10656,35398,0.301033956720719,0.238838584871546,0,"2018-12-01"
"1885","AA-AA-000-0000","kri0011","47",1474,4897,0.301000612619971,0.0842406414305748,0,"2018-12-01"
"1886","AA-AA-000-0000","kri0011","69",6054,20127,0.300789983604114,0.111957145494604,0,"2018-12-01"
"1887","AA-AA-000-0000","kri0011","121",2714,9024,0.300753546099291,0.0681513969225507,0,"2018-12-01"
"1888","AA-AA-000-0000","kri0011","43",15575,51788,0.300745346412296,0.159590286013459,0,"2018-12-01"
"1889","AA-AA-000-0000","kri0011","8",12186,40521,0.300732953283483,0.136255421204896,0,"2018-12-01"
"1890","AA-AA-000-0000","kri0011","137",3489,11606,0.300620368774772,0.0490441230459404,0,"2018-12-01"
"1891","AA-AA-000-0000","kri0011","122",4461,14845,0.300505220613001,0.0278478858544798,0,"2018-12-01"
"1892","AA-AA-000-0000","kri0011","84",1379,4589,0.300501198518196,0.0149468310034905,0,"2018-12-01"
"1893","AA-AA-000-0000","kri0011","146",3580,11914,0.300486822225953,0.0209942995485902,0,"2018-12-01"
"1894","AA-AA-000-0000","kri0011","105",1470,4897,0.300183785991423,-0.0282871541971583,0,"2018-12-01"
"1895","AA-AA-000-0000","kri0011","58",9883,32929,0.300130583983723,-0.0923578816360737,0,"2018-12-01"
"1896","AA-AA-000-0000","kri0011","107",1423,4743,0.300021083702298,-0.0498977797592663,0,"2018-12-01"
"1897","AA-AA-000-0000","kri0011","9",1041,3470,0.3,-0.0451244938731796,0,"2018-12-01"
"1898","AA-AA-000-0000","kri0011","164",3412,11375,0.299956043956044,-0.0909293318438241,0,"2018-12-01"
"1899","AA-AA-000-0000","kri0011","62",15194,50674,0.299838181315862,-0.244151926015412,0,"2018-12-01"
"1900","AA-AA-000-0000","kri0011","94",16638,55530,0.299621826039978,-0.355950881671495,0,"2018-12-01"
"1901","AA-AA-000-0000","kri0011","75",4528,15117,0.299530330091949,-0.207866373721218,0,"2018-12-01"
"1902","AA-AA-000-0000","kri0011","92",6523,21790,0.299357503441946,-0.299786093194341,0,"2018-12-01"
"1903","AA-AA-000-0000","kri0011","184",2251,7520,0.299335106382979,-0.179936683546001,0,"2018-12-01"
"1904","AA-AA-000-0000","kri0011","154",358,1196,0.29933110367893,-0.072031511471428,0,"2018-12-01"
"1905","AA-AA-000-0000","kri0011","165",358,1196,0.29933110367893,-0.072031511471428,0,"2018-12-01"
"1906","AA-AA-000-0000","kri0011","175",450,1504,0.299202127659574,-0.0906225833200654,0,"2018-12-01"
"1907","AA-AA-000-0000","kri0011","4",4417,14768,0.299092632719393,-0.310165670901309,0,"2018-12-01"
"1908","AA-AA-000-0000","kri0011","139",28646,95779,0.299084350431723,-0.794938618784662,0,"2018-12-01"
"1909","AA-AA-000-0000","kri0011","130",1418,4743,0.298966898587392,-0.192822816984118,0,"2018-12-01"
"1910","AA-AA-000-0000","kri0011","11",4438,14845,0.298955877399798,-0.343775133061366,0,"2018-12-01"
"1911","AA-AA-000-0000","kri0011","101",1440,4820,0.298755186721992,-0.223317374945307,0,"2018-12-01"
"1912","AA-AA-000-0000","kri0011","57",944,3162,0.298545224541429,-0.204118292481611,0,"2018-12-01"
