"GroupID","Param","Value","GroupLevel"
"29","state","state 1","Site"
"29","country","Japan","Site"
"3","Status","Active","Site"
"3","InvestigatorFirstName","Fuaada","Site"
"3","InvestigatorLastName","el-Khalifa","Site"
"3","City","city 1","Site"
"3","State","state 1","Site"
"3","Country","US","Site"
"3","protocol_row_id","1-1G9113","Site"
"3","site_num","3","Site"
"3","site_row_id","123-1234-0X139","Site"
"3","protocol","AA-AA-000-0000","Site"
"3","pi_number","0X139","Site"
"3","pi_last_name","el-Khalifa","Site"
"3","pi_first_name","Fuaada","Site"
"3","site_status","Active","Site"
"3","is_satellite","TRUE","Site"
"3","account","city 1 Medical Center","Site"
"3","site_active_dt","2006-12-18","Site"
"3","city","city 1","Site"
"3","state","state 1","Site"
"3","country","US","Site"
"30","Status","Active","Site"
"30","InvestigatorFirstName","Wyatt","Site"
"30","InvestigatorLastName","Browne","Site"
"30","City","city 1","Site"
"30","State","state 1","Site"
"30","Country","Japan","Site"
"30","protocol_row_id","1-1G9113","Site"
"30","site_num","30","Site"
"30","site_row_id","123-1234-0X100","Site"
"30","protocol","AA-AA-000-0000","Site"
"30","pi_number","0X100","Site"
"30","pi_last_name","Browne","Site"
"30","pi_first_name","Wyatt","Site"
"30","site_status","Active","Site"
"30","is_satellite","FALSE","Site"
"30","account","city 1 Medical Center","Site"
"30","site_active_dt","2004-07-15","Site"
"30","city","city 1","Site"
"30","state","state 1","Site"
"30","country","Japan","Site"
"31","Status","Active","Site"
"31","InvestigatorFirstName","Marcus","Site"
"31","InvestigatorLastName","Lipps","Site"
"31","City","city 1","Site"
"31","State","state 1","Site"
"31","Country","US","Site"
"31","protocol_row_id","1-1G9113","Site"
"31","site_num","31","Site"
"31","site_row_id","123-1234-0X066","Site"
"31","protocol","AA-AA-000-0000","Site"
"31","pi_number","0X066","Site"
"31","pi_last_name","Lipps","Site"
"31","pi_first_name","Marcus","Site"
"31","site_status","Active","Site"
"31","is_satellite","FALSE","Site"
"31","account","city 1 Medical Center","Site"
"31","site_active_dt","2004-03-13","Site"
"31","city","city 1","Site"
"31","state","state 1","Site"
"31","country","US","Site"
"32","Status","Active","Site"
"32","InvestigatorFirstName","Shane","Site"
"32","InvestigatorLastName","Gomez","Site"
"32","City","city 1","Site"
"32","State","state 1","Site"
"32","Country","Japan","Site"
"32","protocol_row_id","1-1G9113","Site"
"32","site_num","32","Site"
"32","site_row_id","123-1234-0X079","Site"
"32","protocol","AA-AA-000-0000","Site"
"32","pi_number","0X079","Site"
"32","pi_last_name","Gomez","Site"
"32","pi_first_name","Shane","Site"
"32","site_status","Active","Site"
"32","is_satellite","FALSE","Site"
"32","account","city 1 Medical Center","Site"
"32","site_active_dt","2006-11-29","Site"
"32","city","city 1","Site"
"32","state","state 1","Site"
"32","country","Japan","Site"
"33","Status","Active","Site"
"33","InvestigatorFirstName","Shakoora","Site"
"33","InvestigatorLastName","Esquibel","Site"
"33","City","city 1","Site"
"33","State","state 1","Site"
"33","Country","Japan","Site"
"33","protocol_row_id","1-1G9113","Site"
"33","site_num","33","Site"
"33","site_row_id","123-1234-0X141","Site"
"33","protocol","AA-AA-000-0000","Site"
"33","pi_number","0X141","Site"
"33","pi_last_name","Esquibel","Site"
"33","pi_first_name","Shakoora","Site"
"33","site_status","Active","Site"
"33","is_satellite","FALSE","Site"
"33","account","city 1 Medical Center","Site"
"33","site_active_dt","2006-11-11","Site"
"33","city","city 1","Site"
"33","state","state 1","Site"
"33","country","Japan","Site"
"34","Status","Active","Site"
"34","InvestigatorFirstName","Kailey","Site"
"34","InvestigatorLastName","Ramirez","Site"
"34","City","city 1","Site"
"34","State","state 1","Site"
"34","Country","Japan","Site"
"34","protocol_row_id","1-1G9113","Site"
"34","site_num","34","Site"
"34","site_row_id","123-1234-0X082","Site"
"34","protocol","AA-AA-000-0000","Site"
"34","pi_number","0X082","Site"
"34","pi_last_name","Ramirez","Site"
"34","pi_first_name","Kailey","Site"
"34","site_status","Active","Site"
"34","is_satellite","FALSE","Site"
"34","account","city 1 Medical Center","Site"
"34","site_active_dt","2007-01-19","Site"
"34","city","city 1","Site"
"34","state","state 1","Site"
"34","country","Japan","Site"
"35","Status","Active","Site"
"35","InvestigatorFirstName","Elle-Han","Site"
"35","InvestigatorLastName","Mansfield","Site"
"35","City","city 1","Site"
"35","State","state 1","Site"
"35","Country","Japan","Site"
"35","protocol_row_id","1-1G9113","Site"
"35","site_num","35","Site"
"35","site_row_id","123-1234-0X012","Site"
"35","protocol","AA-AA-000-0000","Site"
"35","pi_number","0X012","Site"
"35","pi_last_name","Mansfield","Site"
"35","pi_first_name","Elle-Han","Site"
"35","site_status","Active","Site"
"35","is_satellite","FALSE","Site"
"35","account","city 1 Medical Center","Site"
"35","site_active_dt","2004-07-22","Site"
"35","city","city 1","Site"
"35","state","state 1","Site"
"35","country","Japan","Site"
"36","Status","Active","Site"
"36","InvestigatorFirstName","Jose","Site"
"36","InvestigatorLastName","John","Site"
"36","City","city 1","Site"
"36","State","state 1","Site"
"36","Country","US","Site"
"36","protocol_row_id","1-1G9113","Site"
"36","site_num","36","Site"
"36","site_row_id","123-1234-0X115","Site"
"36","protocol","AA-AA-000-0000","Site"
"36","pi_number","0X115","Site"
"36","pi_last_name","John","Site"
"36","pi_first_name","Jose","Site"
"36","site_status","Active","Site"
"36","is_satellite","FALSE","Site"
"36","account","city 1 Medical Center","Site"
"36","site_active_dt","2008-05-11","Site"
"36","city","city 1","Site"
"36","state","state 1","Site"
"36","country","US","Site"
"38","Status","Active","Site"
"38","InvestigatorFirstName","Austin","Site"
"38","InvestigatorLastName","Pinar","Site"
"38","City","city 1","Site"
"38","State","state 1","Site"
"38","Country","China","Site"
"38","protocol_row_id","1-1G9113","Site"
"38","site_num","38","Site"
"38","site_row_id","123-1234-0X165","Site"
"38","protocol","AA-AA-000-0000","Site"
"38","pi_number","0X165","Site"
"38","pi_last_name","Pinar","Site"
"38","pi_first_name","Austin","Site"
"38","site_status","Active","Site"
"38","is_satellite","FALSE","Site"
"38","account","city 1 Medical Center","Site"
"38","site_active_dt","2015-05-21","Site"
"38","city","city 1","Site"
"38","state","state 1","Site"
"38","country","China","Site"
"39","Status","Active","Site"
"39","InvestigatorFirstName","Drew","Site"
"39","InvestigatorLastName","Horton","Site"
"39","City","city 1","Site"
"39","State","state 1","Site"
"39","Country","Japan","Site"
"39","protocol_row_id","1-1G9113","Site"
"39","site_num","39","Site"
"39","site_row_id","123-1234-0X045","Site"
"39","protocol","AA-AA-000-0000","Site"
"39","pi_number","0X045","Site"
"39","pi_last_name","Horton","Site"
"39","pi_first_name","Drew","Site"
"39","site_status","Active","Site"
"39","is_satellite","FALSE","Site"
"39","account","city 1 Medical Center","Site"
"39","site_active_dt","2004-12-20","Site"
"39","city","city 1","Site"
"39","state","state 1","Site"
"39","country","Japan","Site"
"4","Status","Active","Site"
"4","InvestigatorFirstName","Taamir","Site"
"4","InvestigatorLastName","Anderson","Site"
"4","City","city 1","Site"
"4","State","state 1","Site"
"4","Country","US","Site"
"4","protocol_row_id","1-1G9113","Site"
"4","site_num","4","Site"
"4","site_row_id","123-1234-X044X","Site"
"4","protocol","AA-AA-000-0000","Site"
"4","pi_number","X044X","Site"
"4","pi_last_name","Anderson","Site"
"4","pi_first_name","Taamir","Site"
"4","site_status","Active","Site"
"4","is_satellite","FALSE","Site"
"4","account","city 1 Medical Center","Site"
"4","site_active_dt","2004-10-24","Site"
"4","city","city 1","Site"
"4","state","state 1","Site"
"4","country","US","Site"
"40","Status","Active","Site"
"40","InvestigatorFirstName","Tad","Site"
"40","InvestigatorLastName","Lamping","Site"
"40","City","city 1","Site"
"40","State","state 1","Site"
"40","Country","US","Site"
"40","protocol_row_id","1-1G9113","Site"
"40","site_num","40","Site"
"40","site_row_id","123-1234-0X147","Site"
"40","protocol","AA-AA-000-0000","Site"
"40","pi_number","0X147","Site"
"40","pi_last_name","Lamping","Site"
"40","pi_first_name","Tad","Site"
"40","site_status","Active","Site"
"40","is_satellite","TRUE","Site"
"40","account","city 1 Medical Center","Site"
"40","site_active_dt","2008-03-05","Site"
"40","city","city 1","Site"
"40","state","state 1","Site"
"40","country","US","Site"
"41","Status","Active","Site"
"41","InvestigatorFirstName","Alejandra","Site"
"41","InvestigatorLastName","Ronquillo","Site"
"41","City","city 1","Site"
"41","State","state 1","Site"
"41","Country","US","Site"
"41","protocol_row_id","1-1G9113","Site"
"41","site_num","41","Site"
"41","site_row_id","123-1234-0X098","Site"
"41","protocol","AA-AA-000-0000","Site"
"41","pi_number","0X098","Site"
"41","pi_last_name","Ronquillo","Site"
"41","pi_first_name","Alejandra","Site"
"41","site_status","Active","Site"
"41","is_satellite","FALSE","Site"
"41","account","city 1 Medical Center","Site"
"41","site_active_dt","2006-07-30","Site"
"41","city","city 1","Site"
"41","state","state 1","Site"
"41","country","US","Site"
"42","Status","Active","Site"
"42","InvestigatorFirstName","Grace","Site"
"42","InvestigatorLastName","el-Hoque","Site"
"42","City","city 1","Site"
"42","State","state 1","Site"
"42","Country","US","Site"
"42","protocol_row_id","1-1G9113","Site"
"42","site_num","42","Site"
"42","site_row_id","123-1234-0X008","Site"
"42","protocol","AA-AA-000-0000","Site"
"42","pi_number","0X008","Site"
"42","pi_last_name","el-Hoque","Site"
"42","pi_first_name","Grace","Site"
"42","site_status","Active","Site"
"42","is_satellite","FALSE","Site"
"42","account","city 1 Medical Center","Site"
"42","site_active_dt","2010-09-01","Site"
"42","city","city 1","Site"
"42","state","state 1","Site"
"42","country","US","Site"
"43","Status","Active","Site"
"43","InvestigatorFirstName","Sufyaan","Site"
"43","InvestigatorLastName","Flores","Site"
"43","City","city 1","Site"
"43","State","state 1","Site"
"43","Country","US","Site"
"43","protocol_row_id","1-1G9113","Site"
"43","site_num","43","Site"
"43","site_row_id","123-1234-0X159","Site"
"43","protocol","AA-AA-000-0000","Site"
"43","pi_number","0X159","Site"
"43","pi_last_name","Flores","Site"
"43","pi_first_name","Sufyaan","Site"
"43","site_status","Active","Site"
"43","is_satellite","TRUE","Site"
"43","account","city 1 Medical Center","Site"
"43","site_active_dt","2004-02-13","Site"
"43","city","city 1","Site"
"43","state","state 1","Site"
"43","country","US","Site"
"44","Status","Active","Site"
"44","InvestigatorFirstName","Isiah","Site"
"44","InvestigatorLastName","Keys","Site"
"44","City","city 1","Site"
"44","State","state 1","Site"
"44","Country","China","Site"
"44","protocol_row_id","1-1G9113","Site"
"44","site_num","44","Site"
"44","site_row_id","123-1234-0X108","Site"
"44","protocol","AA-AA-000-0000","Site"
"44","pi_number","0X108","Site"
"44","pi_last_name","Keys","Site"
"44","pi_first_name","Isiah","Site"
"44","site_status","Active","Site"
"44","is_satellite","FALSE","Site"
"44","account","city 1 Medical Center","Site"
"44","site_active_dt","2007-03-28","Site"
"44","city","city 1","Site"
"44","state","state 1","Site"
"44","country","China","Site"
"45","Status","Active","Site"
"45","InvestigatorFirstName","Kelsey","Site"
"45","InvestigatorLastName","Handley","Site"
"45","City","city 1","Site"
"45","State","state 1","Site"
"45","Country","US","Site"
"45","protocol_row_id","1-1G9113","Site"
"45","site_num","45","Site"
"45","site_row_id","123-1234-0X136","Site"
"45","protocol","AA-AA-000-0000","Site"
"45","pi_number","0X136","Site"
"45","pi_last_name","Handley","Site"
"45","pi_first_name","Kelsey","Site"
"45","site_status","Active","Site"
"45","is_satellite","FALSE","Site"
"45","account","city 1 Medical Center","Site"
"45","site_active_dt","2015-06-30","Site"
"45","city","city 1","Site"
"45","state","state 1","Site"
"45","country","US","Site"
"46","Status","Active","Site"
"46","InvestigatorFirstName","Francine","Site"
"46","InvestigatorLastName","Phouansavanh","Site"
"46","City","city 1","Site"
"46","State","state 1","Site"
"46","Country","US","Site"
"46","protocol_row_id","1-1G9113","Site"
"46","site_num","46","Site"
"46","site_row_id","123-1234-0X058","Site"
"46","protocol","AA-AA-000-0000","Site"
"46","pi_number","0X058","Site"
"46","pi_last_name","Phouansavanh","Site"
"46","pi_first_name","Francine","Site"
"46","site_status","Active","Site"
"46","is_satellite","FALSE","Site"
"46","account","city 1 Medical Center","Site"
"46","site_active_dt","2004-01-10","Site"
"46","city","city 1","Site"
"46","state","state 1","Site"
"46","country","US","Site"
"47","Status","Active","Site"
"47","InvestigatorFirstName","Robert","Site"
"47","InvestigatorLastName","Davis Jr","Site"
"47","City","city 1","Site"
"47","State","state 1","Site"
"47","Country","China","Site"
"47","protocol_row_id","1-1G9113","Site"
"47","site_num","47","Site"
"47","site_row_id","123-1234-0X062","Site"
"47","protocol","AA-AA-000-0000","Site"
"47","pi_number","0X062","Site"
"47","pi_last_name","Davis Jr","Site"
"47","pi_first_name","Robert","Site"
"47","site_status","Active","Site"
"47","is_satellite","FALSE","Site"
"47","account","city 1 Medical Center","Site"
"47","site_active_dt","2005-12-21","Site"
"47","city","city 1","Site"
"47","state","state 1","Site"
"47","country","China","Site"
"48","Status","Active","Site"
"48","InvestigatorFirstName","Angelique","Site"
"48","InvestigatorLastName","Longwolf","Site"
"48","City","city 1","Site"
"48","State","state 1","Site"
"48","Country","Japan","Site"
"48","protocol_row_id","1-1G9113","Site"
"48","site_num","48","Site"
"48","site_row_id","123-1234-0X190","Site"
"48","protocol","AA-AA-000-0000","Site"
"48","pi_number","0X190","Site"
"48","pi_last_name","Longwolf","Site"
"48","pi_first_name","Angelique","Site"
"48","site_status","Active","Site"
"48","is_satellite","FALSE","Site"
"48","account","city 1 Medical Center","Site"
"48","site_active_dt","2008-09-15","Site"
"48","city","city 1","Site"
"48","state","state 1","Site"
"48","country","Japan","Site"
"49","Status","Active","Site"
"49","InvestigatorFirstName","Ami","Site"
"49","InvestigatorLastName","al-Daoud","Site"
"49","City","city 1","Site"
"49","State","state 1","Site"
"49","Country","US","Site"
"49","protocol_row_id","1-1G9113","Site"
"49","site_num","49","Site"
"49","site_row_id","123-1234-0X046","Site"
"49","protocol","AA-AA-000-0000","Site"
"49","pi_number","0X046","Site"
"49","pi_last_name","al-Daoud","Site"
"49","pi_first_name","Ami","Site"
"49","site_status","Active","Site"
"49","is_satellite","FALSE","Site"
"49","account","city 1 Medical Center","Site"
"49","site_active_dt","2004-10-13","Site"
"49","city","city 1","Site"
"49","state","state 1","Site"
"49","country","US","Site"
"5","Status","Active","Site"
"5","InvestigatorFirstName","Amanda","Site"
"5","InvestigatorLastName","al-Koroma","Site"
"5","City","city 1","Site"
"5","State","state 1","Site"
"5","Country","US","Site"
"5","protocol_row_id","1-1G9113","Site"
"5","site_num","5","Site"
"5","site_row_id","123-1234-0X167","Site"
"5","protocol","AA-AA-000-0000","Site"
"5","pi_number","0X167","Site"
"5","pi_last_name","al-Koroma","Site"
"5","pi_first_name","Amanda","Site"
"5","site_status","Active","Site"
"5","is_satellite","TRUE","Site"
"5","account","city 1 Medical Center","Site"
"5","site_active_dt","2005-11-07","Site"
"5","city","city 1","Site"
"5","state","state 1","Site"
"5","country","US","Site"
"50","Status","Active","Site"
"50","InvestigatorFirstName","Yushan","Site"
"50","InvestigatorLastName","el-Salih","Site"
"50","City","city 1","Site"
"50","State","state 1","Site"
"50","Country","US","Site"
"50","protocol_row_id","1-1G9113","Site"
"50","site_num","50","Site"
"50","site_row_id","123-1234-0X143","Site"
"50","protocol","AA-AA-000-0000","Site"
"50","pi_number","0X143","Site"
"50","pi_last_name","el-Salih","Site"
"50","pi_first_name","Yushan","Site"
"50","site_status","Active","Site"
"50","is_satellite","FALSE","Site"
"50","account","city 1 Medical Center","Site"
"50","site_active_dt","2005-05-25","Site"
"50","city","city 1","Site"
"50","state","state 1","Site"
"50","country","US","Site"
"51","Status","Active","Site"
"51","InvestigatorFirstName","Evan","Site"
"51","InvestigatorLastName","Correa","Site"
"51","City","city 1","Site"
"51","State","state 1","Site"
"51","Country","US","Site"
"51","protocol_row_id","1-1G9113","Site"
"51","site_num","51","Site"
"51","site_row_id","123-1234-0X088","Site"
"51","protocol","AA-AA-000-0000","Site"
"51","pi_number","0X088","Site"
"51","pi_last_name","Correa","Site"
"51","pi_first_name","Evan","Site"
"51","site_status","Active","Site"
"51","is_satellite","FALSE","Site"
"51","account","city 1 Medical Center","Site"
"51","site_active_dt","2005-08-27","Site"
"51","city","city 1","Site"
"51","state","state 1","Site"
"51","country","US","Site"
"52","Status","Active","Site"
"52","InvestigatorFirstName","Ghaaliya","Site"
"52","InvestigatorLastName","al-Nawaz","Site"
"52","City","city 1","Site"
"52","State","state 1","Site"
"52","Country","US","Site"
"52","protocol_row_id","1-1G9113","Site"
"52","site_num","52","Site"
"52","site_row_id","123-1234-0X022","Site"
"52","protocol","AA-AA-000-0000","Site"
"52","pi_number","0X022","Site"
"52","pi_last_name","al-Nawaz","Site"
"52","pi_first_name","Ghaaliya","Site"
"52","site_status","Active","Site"
"52","is_satellite","FALSE","Site"
"52","account","city 1 Medical Center","Site"
"52","site_active_dt","2009-05-22","Site"
"52","city","city 1","Site"
"52","state","state 1","Site"
"52","country","US","Site"
"53","Status","Active","Site"
"53","InvestigatorFirstName","April","Site"
"53","InvestigatorLastName","Martinez","Site"
"53","City","city 1","Site"
"53","State","state 1","Site"
"53","Country","China","Site"
"53","protocol_row_id","1-1G9113","Site"
"53","site_num","53","Site"
"53","site_row_id","123-1234-0X015","Site"
"53","protocol","AA-AA-000-0000","Site"
"53","pi_number","0X015","Site"
"53","pi_last_name","Martinez","Site"
"53","pi_first_name","April","Site"
"53","site_status","Active","Site"
"53","is_satellite","TRUE","Site"
"53","account","city 1 Medical Center","Site"
"53","site_active_dt","2004-05-20","Site"
"53","city","city 1","Site"
"53","state","state 1","Site"
"53","country","China","Site"
"54","Status","Active","Site"
"54","InvestigatorFirstName","Saalim","Site"
"54","InvestigatorLastName","el-Mousa","Site"
"54","City","city 1","Site"
"54","State","state 1","Site"
"54","Country","US","Site"
"54","protocol_row_id","1-1G9113","Site"
"54","site_num","54","Site"
"54","site_row_id","123-1234-0X080","Site"
"54","protocol","AA-AA-000-0000","Site"
"54","pi_number","0X080","Site"
"54","pi_last_name","el-Mousa","Site"
"54","pi_first_name","Saalim","Site"
"54","site_status","Active","Site"
"54","is_satellite","TRUE","Site"
"54","account","city 1 Medical Center","Site"
"54","site_active_dt","2004-07-31","Site"
"54","city","city 1","Site"
"54","state","state 1","Site"
"54","country","US","Site"
"55","Status","Active","Site"
"55","InvestigatorFirstName","Rayyaan","Site"
"55","InvestigatorLastName","Tull","Site"
"55","City","city 1","Site"
"55","State","state 1","Site"
"55","Country","US","Site"
"55","protocol_row_id","1-1G9113","Site"
"55","site_num","55","Site"
"55","site_row_id","123-1234-0X050","Site"
"55","protocol","AA-AA-000-0000","Site"
"55","pi_number","0X050","Site"
"55","pi_last_name","Tull","Site"
"55","pi_first_name","Rayyaan","Site"
"55","site_status","Active","Site"
"55","is_satellite","FALSE","Site"
"55","account","city 1 Medical Center","Site"
"55","site_active_dt","2013-11-29","Site"
"55","city","city 1","Site"
"55","state","state 1","Site"
"55","country","US","Site"
"56","Status","Active","Site"
"56","InvestigatorFirstName","Josiah","Site"
"56","InvestigatorLastName","Som","Site"
"56","City","city 1","Site"
"56","State","state 1","Site"
"56","Country","US","Site"
"56","protocol_row_id","1-1G9113","Site"
"56","site_num","56","Site"
"56","site_row_id","123-1234-0X014","Site"
"56","protocol","AA-AA-000-0000","Site"
"56","pi_number","0X014","Site"
"56","pi_last_name","Som","Site"
"56","pi_first_name","Josiah","Site"
"56","site_status","Active","Site"
"56","is_satellite","FALSE","Site"
"56","account","city 1 Medical Center","Site"
"56","site_active_dt","2004-03-01","Site"
"56","city","city 1","Site"
"56","state","state 1","Site"
"56","country","US","Site"
"57","Status","Active","Site"
"57","InvestigatorFirstName","Tawfeeqa","Site"
"57","InvestigatorLastName","Jung","Site"
"57","City","city 1","Site"
"57","State","state 1","Site"
"57","Country","US","Site"
"57","protocol_row_id","1-1G9113","Site"
"57","site_num","57","Site"
"57","site_row_id","123-1234-0X055","Site"
"57","protocol","AA-AA-000-0000","Site"
"57","pi_number","0X055","Site"
"57","pi_last_name","Jung","Site"
"57","pi_first_name","Tawfeeqa","Site"
"57","site_status","Active","Site"
"57","is_satellite","FALSE","Site"
"57","account","city 1 Medical Center","Site"
"57","site_active_dt","2004-09-16","Site"
"57","city","city 1","Site"
"57","state","state 1","Site"
"57","country","US","Site"
"58","Status","Active","Site"
"58","InvestigatorFirstName","Diego","Site"
"58","InvestigatorLastName","Ostrom","Site"
"58","City","city 1","Site"
"58","State","state 1","Site"
"58","Country","China","Site"
"58","protocol_row_id","1-1G9113","Site"
"58","site_num","58","Site"
"58","site_row_id","123-1234-0X091","Site"
"58","protocol","AA-AA-000-0000","Site"
"58","pi_number","0X091","Site"
"58","pi_last_name","Ostrom","Site"
"58","pi_first_name","Diego","Site"
"58","site_status","Active","Site"
"58","is_satellite","FALSE","Site"
"58","account","city 1 Medical Center","Site"
"58","site_active_dt","2005-07-22","Site"
"58","city","city 1","Site"
"58","state","state 1","Site"
"58","country","China","Site"
"59","Status","Active","Site"
"59","InvestigatorFirstName","Elizabeth","Site"
"59","InvestigatorLastName","al-Yusuf","Site"
"59","City","city 1","Site"
"59","State","state 1","Site"
"59","Country","US","Site"
"59","protocol_row_id","1-1G9113","Site"
"59","site_num","59","Site"
"59","site_row_id","123-1234-0X182","Site"
"59","protocol","AA-AA-000-0000","Site"
"59","pi_number","0X182","Site"
"59","pi_last_name","al-Yusuf","Site"
"59","pi_first_name","Elizabeth","Site"
"59","site_status","Active","Site"
"59","is_satellite","FALSE","Site"
"59","account","city 1 Medical Center","Site"
"59","site_active_dt","2004-02-21","Site"
"59","city","city 1","Site"
"59","state","state 1","Site"
"59","country","US","Site"
"6","Status","Active","Site"
"6","InvestigatorFirstName","Austin","Site"
"6","InvestigatorLastName","Johnson","Site"
"6","City","city 1","Site"
"6","State","state 1","Site"
"6","Country","US","Site"
"6","protocol_row_id","1-1G9113","Site"
"6","site_num","6","Site"
"6","site_row_id","123-1234-0X172","Site"
"6","protocol","AA-AA-000-0000","Site"
"6","pi_number","0X172","Site"
"6","pi_last_name","Johnson","Site"
"6","pi_first_name","Austin","Site"
"6","site_status","Active","Site"
"6","is_satellite","FALSE","Site"
"6","account","city 1 Medical Center","Site"
"6","site_active_dt","2005-07-20","Site"
"6","city","city 1","Site"
"6","state","state 1","Site"
"6","country","US","Site"
"60","Status","Active","Site"
"60","InvestigatorFirstName","Tyler","Site"
"60","InvestigatorLastName","Herlin","Site"
"60","City","city 1","Site"
"60","State","state 1","Site"
"60","Country","US","Site"
"60","protocol_row_id","1-1G9113","Site"
"60","site_num","60","Site"
"60","site_row_id","123-1234-0X170","Site"
"60","protocol","AA-AA-000-0000","Site"
"60","pi_number","0X170","Site"
"60","pi_last_name","Herlin","Site"
"60","pi_first_name","Tyler","Site"
"60","site_status","Active","Site"
"60","is_satellite","FALSE","Site"
"60","account","city 1 Medical Center","Site"
"60","site_active_dt","2005-03-01","Site"
"60","city","city 1","Site"
"60","state","state 1","Site"
"60","country","US","Site"
"61","Status","Active","Site"
"61","InvestigatorFirstName","Jack","Site"
"61","InvestigatorLastName","Poveromo","Site"
"61","City","city 1","Site"
"61","State","state 1","Site"
"61","Country","China","Site"
"61","protocol_row_id","1-1G9113","Site"
"61","site_num","61","Site"
"61","site_row_id","123-1234-0X151","Site"
"61","protocol","AA-AA-000-0000","Site"
"61","pi_number","0X151","Site"
"61","pi_last_name","Poveromo","Site"
"61","pi_first_name","Jack","Site"
"61","site_status","Active","Site"
"61","is_satellite","FALSE","Site"
"61","account","city 1 Medical Center","Site"
"61","site_active_dt","2003-09-05","Site"
"61","city","city 1","Site"
"61","state","state 1","Site"
"61","country","China","Site"
"62","Status","Active","Site"
"62","InvestigatorFirstName","Maren","Site"
"62","InvestigatorLastName","Avena","Site"
"62","City","city 1","Site"
"62","State","state 1","Site"
"62","Country","US","Site"
"62","protocol_row_id","1-1G9113","Site"
"62","site_num","62","Site"
"62","site_row_id","123-1234-0X023","Site"
"62","protocol","AA-AA-000-0000","Site"
"62","pi_number","0X023","Site"
"62","pi_last_name","Avena","Site"
"62","pi_first_name","Maren","Site"
"62","site_status","Active","Site"
"62","is_satellite","FALSE","Site"
"62","account","city 1 Medical Center","Site"
"62","site_active_dt","2004-04-20","Site"
"62","city","city 1","Site"
"62","state","state 1","Site"
"62","country","US","Site"
"63","Status","Active","Site"
"63","InvestigatorFirstName","Moses","Site"
"63","InvestigatorLastName","Martinez","Site"
"63","City","city 1","Site"
"63","State","state 1","Site"
"63","Country","Japan","Site"
"63","protocol_row_id","1-1G9113","Site"
"63","site_num","63","Site"
"63","site_row_id","123-1234-0X129","Site"
"63","protocol","AA-AA-000-0000","Site"
"63","pi_number","0X129","Site"
"63","pi_last_name","Martinez","Site"
"63","pi_first_name","Moses","Site"
"63","site_status","Active","Site"
"63","is_satellite","FALSE","Site"
"63","account","city 1 Medical Center","Site"
"63","site_active_dt","2004-06-23","Site"
"63","city","city 1","Site"
"63","state","state 1","Site"
"63","country","Japan","Site"
"64","Status","Active","Site"
"64","InvestigatorFirstName","Trevon","Site"
"64","InvestigatorLastName","al-Sultana","Site"
"64","City","city 1","Site"
"64","State","state 1","Site"
"64","Country","Japan","Site"
"64","protocol_row_id","1-1G9113","Site"
"64","site_num","64","Site"
"64","site_row_id","123-1234-0X006","Site"
"64","protocol","AA-AA-000-0000","Site"
"64","pi_number","0X006","Site"
"64","pi_last_name","al-Sultana","Site"
"64","pi_first_name","Trevon","Site"
"64","site_status","Active","Site"
"64","is_satellite","FALSE","Site"
"64","account","city 1 Medical Center","Site"
"64","site_active_dt","2009-08-30","Site"
"64","city","city 1","Site"
"64","state","state 1","Site"
"64","country","Japan","Site"
"65","Status","Active","Site"
"65","InvestigatorFirstName","Hilario","Site"
"65","InvestigatorLastName","Pope","Site"
"65","City","city 1","Site"
"65","State","state 1","Site"
"65","Country","China","Site"
"65","protocol_row_id","1-1G9113","Site"
"65","site_num","65","Site"
"65","site_row_id","123-1234-0X133","Site"
"65","protocol","AA-AA-000-0000","Site"
"65","pi_number","0X133","Site"
"65","pi_last_name","Pope","Site"
"65","pi_first_name","Hilario","Site"
"65","site_status","Active","Site"
"65","is_satellite","FALSE","Site"
"65","account","city 1 Medical Center","Site"
"65","site_active_dt","2009-05-01","Site"
"65","city","city 1","Site"
"65","state","state 1","Site"
"65","country","China","Site"
"66","Status","Active","Site"
"66","InvestigatorFirstName","Kendall","Site"
"66","InvestigatorLastName","Crowe","Site"
"66","City","city 1","Site"
"66","State","state 1","Site"
"66","Country","US","Site"
"66","protocol_row_id","1-1G9113","Site"
"66","site_num","66","Site"
"66","site_row_id","123-1234-0X177","Site"
"66","protocol","AA-AA-000-0000","Site"
"66","pi_number","0X177","Site"
"66","pi_last_name","Crowe","Site"
"66","pi_first_name","Kendall","Site"
"66","site_status","Active","Site"
"66","is_satellite","FALSE","Site"
"66","account","city 1 Medical Center","Site"
"66","site_active_dt","2016-06-21","Site"
"66","city","city 1","Site"
"66","state","state 1","Site"
"66","country","US","Site"
"67","Status","Active","Site"
"67","InvestigatorFirstName","Tyler","Site"
"67","InvestigatorLastName","Kessenich","Site"
"67","City","city 1","Site"
"67","State","state 1","Site"
"67","Country","US","Site"
"67","protocol_row_id","1-1G9113","Site"
"67","site_num","67","Site"
"67","site_row_id","123-1234-0X178","Site"
"67","protocol","AA-AA-000-0000","Site"
"67","pi_number","0X178","Site"
"67","pi_last_name","Kessenich","Site"
"67","pi_first_name","Tyler","Site"
"67","site_status","Active","Site"
"67","is_satellite","TRUE","Site"
"67","account","city 1 Medical Center","Site"
"67","site_active_dt","2005-06-19","Site"
"67","city","city 1","Site"
"67","state","state 1","Site"
"67","country","US","Site"
"68","Status","Active","Site"
